 11 3404.151424 1.353E-27 1.057E+00.02810.265 3592.42310.39-.013710          1 1 0          0 1 0 12  2 11       12  3 10      4445834432287122 8    75.0   75.0
 11 3404.157852 5.060E-27 3.828E-01.02780.250 3127.86110.24-.012460          1 0 0          0 0 0 13  7  6       13  8  5      3442334432297122 9    81.0   81.0
 11 3404.209369 8.568E-29 2.511E-01.02030.250 3654.21360.24-.006906          0 3 0          0 1 0 13  3 11       13  2 12      3442334432297122 9    27.0   27.0
 11 3404.243444 2.714E-29 2.206E+00.09870.456 3885.73780.69-.003750          1 0 1          0 0 1  1  1  0        2  2  1      3447834432257122 7     3.0    5.0
 11 3404.360790 1.117E-25 9.552E-01.04750.265 2437.50120.39-.020290          0 0 1          0 0 0 12  4  9       12  6  6      554243301831712211    25.0   25.0
 11 3404.391542 5.071E-29 1.819E-02.04720.333 3101.14210.57-.014248          0 3 0          0 1 0  7  7  1        8  6  2      3442334432287122 8    15.0   17.0
 11 3404.411629 1.521E-28 1.819E-02.04640.333 3101.12330.57-.012818          0 3 0          0 1 0  7  7  0        8  6  3      3442334432287122 8    45.0   51.0
 11 3404.461802 1.741E-29 7.353E-01.08100.391 4244.30470.67-.009310          1 0 1          0 0 1  5  2  4        5  3  3      4442334432287122 7    33.0   33.0
 11 3404.464527 2.695E-29 2.947E+00.01760.208 4427.22510.38-.012280          1 0 0          0 0 0 15 10  6       16  9  7      34423344323171 511    31.0   33.0
 11 3404.571501 8.125E-29 2.961E+00.01760.208 4427.11910.38-.012280          1 0 0          0 0 0 15 10  5       16  9  8      34423344323171 511    93.0   99.0
 11 3404.631248 1.924E-28 1.573E+00.04580.281 3832.25150.48-.015170          0 1 1          0 1 0 11  4  7       11  6  6      444233443231712211    23.0   23.0
 11 3404.805771 3.659E-28 8.385E-01.02980.265 3587.66550.26-.008050          1 1 0          0 1 0 12  1 11       12  2 10      3446334432297120 9    25.0   25.0
 11 3404.833611 3.092E-29 5.435E+01.07850.281 5144.40820.48-.001050          0 2 1          0 2 0 10  4  6       11  4  7      4442334432297122 7    63.0   69.0
 11 3405.026343 2.615E-29 1.422E+00.08930.412 3977.26170.620.001390          1 0 1          0 0 1  3  0  3        4  1  4      4445434432257120 7     7.0    9.0
 11 3405.029900 2.743E-24 2.542E-02.06390.352  927.74390.61-.007260          0 0 1          0 0 0  7  0  7        7  4  4      454243301830712210    15.0   15.0
 11 3405.338524 1.362E-29 1.365E+00.09000.391 4195.97070.67-.003710          2 0 0          0 0 1  5  2  4        5  2  3      4442334432257122 7    11.0   11.0
 11 3405.543405 1.829E-29 3.842E+00.00870.172 4608.55470.410.000000          0 0 1          0 0 0 19  2 17       19  4 16      34423044323271 5 0    39.0   39.0
 11 3405.641350 5.204E-26 3.185E-03.04080.333 1590.69010.56-.002198          0 2 0          0 0 0  9  6  3        8  7  2      5542433018287122 8    57.0   51.0
